"Path","Identity","AccessType","Rights","Inheritance"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\1-CompanyInformation\2-NorthwestIndiana\Phone Lists\Emails\2019","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\1-CompanyInformation\2-NorthwestIndiana\Phone Lists\Emails\2020","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\1-CompanyInformation\2-NorthwestIndiana\Phone Lists\Emails\2020","TONNANDBLANK\impactadmin","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\1-CompanyInformation\2-NorthwestIndiana\Phone Lists\Emails\2020","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\1-CompanyInformation\2-NorthwestIndiana\Phone Lists\Emails\2020","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\1-CompanyInformation\2-NorthwestIndiana\Phone Lists\Emails\2020","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\1-CompanyInformation\2-NorthwestIndiana\Phone Lists\Emails\2021","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\1-CompanyInformation\2-NorthwestIndiana\Phone Lists\Emails\2021","TONNANDBLANK\impactadmin","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\1-CompanyInformation\2-NorthwestIndiana\Phone Lists\Emails\2021","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\1-CompanyInformation\2-NorthwestIndiana\Phone Lists\Emails\2021","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\1-CompanyInformation\2-NorthwestIndiana\Phone Lists\Emails\2021","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\1-CompanyInformation\2-NorthwestIndiana\Phone Lists\Emails\2022","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\1-CompanyInformation\2-NorthwestIndiana\Phone Lists\Emails\2022","TONNANDBLANK\impactadmin","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\1-CompanyInformation\2-NorthwestIndiana\Phone Lists\Emails\2022","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\1-CompanyInformation\2-NorthwestIndiana\Phone Lists\Emails\2022","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\1-CompanyInformation\2-NorthwestIndiana\Phone Lists\Emails\2022","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\1-CompanyInformation\2-NorthwestIndiana\Phone Lists\Emails\2023","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\1-CompanyInformation\2-NorthwestIndiana\Phone Lists\Emails\2023","TONNANDBLANK\impactadmin","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\1-CompanyInformation\2-NorthwestIndiana\Phone Lists\Emails\2023","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\1-CompanyInformation\2-NorthwestIndiana\Phone Lists\Emails\2023","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\1-CompanyInformation\2-NorthwestIndiana\Phone Lists\Emails\2023","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\1-CompanyInformation\4-ConferenceCalls\Emails","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\1-CompanyInformation\4-ConferenceCalls\Emails","TONNANDBLANK\impactadmin","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\1-CompanyInformation\4-ConferenceCalls\Emails","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\1-CompanyInformation\4-ConferenceCalls\Emails","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\1-CompanyInformation\4-ConferenceCalls\Emails","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\2-OfficeTemplates\1-FaxTransmittal","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\2-OfficeTemplates\1-FaxTransmittal","TONNANDBLANK\impactadmin","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\2-OfficeTemplates\1-FaxTransmittal","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\2-OfficeTemplates\1-FaxTransmittal","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\2-OfficeTemplates\1-FaxTransmittal","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\2-OfficeTemplates\2-Letterhead_ProposalTemplate","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\2-OfficeTemplates\2-Letterhead_ProposalTemplate","TONNANDBLANK\impactadmin","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\2-OfficeTemplates\2-Letterhead_ProposalTemplate","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\2-OfficeTemplates\2-Letterhead_ProposalTemplate","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\2-OfficeTemplates\2-Letterhead_ProposalTemplate","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\2-OfficeTemplates\3-Mailing_Labels","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\2-OfficeTemplates\3-Mailing_Labels","TONNANDBLANK\impactadmin","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\2-OfficeTemplates\3-Mailing_Labels","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\2-OfficeTemplates\3-Mailing_Labels","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\2-OfficeTemplates\3-Mailing_Labels","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\2-OfficeTemplates\4-Front End Specs","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\2-OfficeTemplates\4-Front End Specs","TONNANDBLANK\impactadmin","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\2-OfficeTemplates\4-Front End Specs","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\2-OfficeTemplates\4-Front End Specs","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\2-OfficeTemplates\4-Front End Specs","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\2-OfficeTemplates\5-SampleSA_PO","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\2-OfficeTemplates\5-SampleSA_PO","TONNANDBLANK\impactadmin","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\2-OfficeTemplates\5-SampleSA_PO","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\2-OfficeTemplates\5-SampleSA_PO","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\2-OfficeTemplates\5-SampleSA_PO","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\2-OfficeTemplates\6-AdditionalWorkAuthorizations","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\2-OfficeTemplates\6-AdditionalWorkAuthorizations","TONNANDBLANK\impactadmin","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\2-OfficeTemplates\6-AdditionalWorkAuthorizations","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\2-OfficeTemplates\6-AdditionalWorkAuthorizations","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\2-OfficeTemplates\6-AdditionalWorkAuthorizations","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\2-OfficeTemplates\CIR Forms","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\2-OfficeTemplates\CIR Forms","TONNANDBLANK\impactadmin","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\2-OfficeTemplates\CIR Forms","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\2-OfficeTemplates\CIR Forms","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\2-OfficeTemplates\CIR Forms","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\2-OfficeTemplates\Confidential Disclosure Agreements","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\2-OfficeTemplates\Confidential Disclosure Agreements","TONNANDBLANK\impactadmin","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\2-OfficeTemplates\Confidential Disclosure Agreements","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\2-OfficeTemplates\Confidential Disclosure Agreements","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\2-OfficeTemplates\Confidential Disclosure Agreements","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\2-OfficeTemplates\Insurance_Sample_Forms","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\2-OfficeTemplates\Insurance_Sample_Forms","TONNANDBLANK\impactadmin","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\2-OfficeTemplates\Insurance_Sample_Forms","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\2-OfficeTemplates\Insurance_Sample_Forms","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\2-OfficeTemplates\Insurance_Sample_Forms","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\2-OfficeTemplates\1-FaxTransmittal\Past","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\2-OfficeTemplates\1-FaxTransmittal\Past","TONNANDBLANK\impactadmin","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\2-OfficeTemplates\1-FaxTransmittal\Past","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\2-OfficeTemplates\1-FaxTransmittal\Past","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\2-OfficeTemplates\1-FaxTransmittal\Past","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\2-OfficeTemplates\2-Letterhead_ProposalTemplate\Emails","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\2-OfficeTemplates\2-Letterhead_ProposalTemplate\Emails","TONNANDBLANK\impactadmin","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\2-OfficeTemplates\2-Letterhead_ProposalTemplate\Emails","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\2-OfficeTemplates\2-Letterhead_ProposalTemplate\Emails","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\2-OfficeTemplates\2-Letterhead_ProposalTemplate\Emails","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\2-OfficeTemplates\2-Letterhead_ProposalTemplate\LetterOfIntent-Samples","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\11-TemplatesGeneralInfo\2-OfficeTemplates\2-Letterhead_ProposalTemplate\LetterOfIntent-Samples","TONNANDBLANK\impactadmin","Allow","FullControl","True"
